signup_id,sent_count,opened_count,open_frequency
647759,59,2,0.03389830508474576
571911,118,4,0.03389830508474576
652612,59,2,0.03389830508474576
694590,59,2,0.03389830508474576
655924,118,4,0.03389830508474576
501149,59,2,0.03389830508474576
571044,89,3,0.033707865168539325
668941,89,3,0.033707865168539325
48012,119,4,0.03361344537815126
79,149,5,0.03355704697986577
6480,30,1,0.03333333333333333
26065,30,1,0.03333333333333333
285259,30,1,0.03333333333333333
678568,30,1,0.03333333333333333
9762,30,1,0.03333333333333333
43803,30,1,0.03333333333333333
564752,30,1,0.03333333333333333
419259,30,1,0.03333333333333333
614935,30,1,0.03333333333333333
634602,30,1,0.03333333333333333
504297,30,1,0.03333333333333333
390999,30,1,0.03333333333333333
653271,30,1,0.03333333333333333
649529,30,1,0.03333333333333333
655210,60,2,0.03333333333333333
677972,30,1,0.03333333333333333
691655,30,1,0.03333333333333333
691847,30,1,0.03333333333333333
693406,30,1,0.03333333333333333
680112,60,2,0.03333333333333333
694522,30,1,0.03333333333333333
122321,30,1,0.03333333333333333
504215,30,1,0.03333333333333333
288479,30,1,0.03333333333333333
388385,30,1,0.03333333333333333
170204,60,2,0.03333333333333333
47681,30,1,0.03333333333333333
240309,60,2,0.03333333333333333
698191,30,1,0.03333333333333333
698986,60,2,0.03333333333333333
699481,60,2,0.03333333333333333
700792,90,3,0.03333333333333333
701853,30,1,0.03333333333333333
702948,30,1,0.03333333333333333
137232,61,2,0.03278688524590164
678544,61,2,0.03278688524590164
177238,61,2,0.03278688524590164
176811,61,2,0.03278688524590164
66458,61,2,0.03278688524590164
214439,61,2,0.03278688524590164
264023,61,2,0.03278688524590164
652769,183,6,0.03278688524590164
694401,61,2,0.03278688524590164
185054,61,2,0.03278688524590164
50271,61,2,0.03278688524590164
679419,92,3,0.03260869565217391
673897,92,3,0.03260869565217391
285474,31,1,0.03225806451612903
1201,62,2,0.03225806451612903
459885,62,2,0.03225806451612903
618882,31,1,0.03225806451612903
317922,31,1,0.03225806451612903
585384,62,2,0.03225806451612903
661494,31,1,0.03225806451612903
4897,62,2,0.03225806451612903
47512,62,2,0.03225806451612903
589504,31,1,0.03225806451612903
655759,31,1,0.03225806451612903
364060,31,1,0.03225806451612903
5805,62,2,0.03225806451612903
216139,31,1,0.03225806451612903
74520,31,1,0.03225806451612903
167607,31,1,0.03225806451612903
570034,93,3,0.03225806451612903
580124,31,1,0.03225806451612903
592602,31,1,0.03225806451612903
420680,93,3,0.03225806451612903
678289,31,1,0.03225806451612903
674977,31,1,0.03225806451612903
689946,31,1,0.03225806451612903
681095,31,1,0.03225806451612903
665239,31,1,0.03225806451612903
674609,62,2,0.03225806451612903
214418,31,1,0.03225806451612903
262811,31,1,0.03225806451612903
287501,31,1,0.03225806451612903
480995,62,2,0.03225806451612903
567947,31,1,0.03225806451612903
650465,31,1,0.03225806451612903
53995,62,2,0.03225806451612903
274065,31,1,0.03225806451612903
294637,31,1,0.03225806451612903
590488,31,1,0.03225806451612903
654919,31,1,0.03225806451612903
600117,31,1,0.03225806451612903
609065,31,1,0.03225806451612903
647695,31,1,0.03225806451612903
659594,31,1,0.03225806451612903
632203,31,1,0.03225806451612903
659975,31,1,0.03225806451612903
660888,31,1,0.03225806451612903
654865,31,1,0.03225806451612903
296399,31,1,0.03225806451612903
679374,31,1,0.03225806451612903
672328,31,1,0.03225806451612903
679299,31,1,0.03225806451612903
96957,31,1,0.03225806451612903
422292,31,1,0.03225806451612903
697994,31,1,0.03225806451612903
706767,31,1,0.03225806451612903
600442,63,2,0.031746031746031744
176509,63,2,0.031746031746031744
264844,63,2,0.031746031746031744
592154,63,2,0.031746031746031744
675168,63,2,0.031746031746031744
647747,63,2,0.031746031746031744
660683,63,2,0.031746031746031744
652508,95,3,0.031578947368421054
598503,95,3,0.031578947368421054
653008,127,4,0.031496062992125984
1836,32,1,0.03125
28281,32,1,0.03125
67497,32,1,0.03125
286776,32,1,0.03125
408417,32,1,0.03125
678570,32,1,0.03125
653856,32,1,0.03125
656364,32,1,0.03125
619893,32,1,0.03125
664209,32,1,0.03125
287179,32,1,0.03125
71512,32,1,0.03125
305050,32,1,0.03125
650716,32,1,0.03125
669856,32,1,0.03125
7964,32,1,0.03125
76745,64,2,0.03125
138932,32,1,0.03125
177523,64,2,0.03125
577816,32,1,0.03125
571864,32,1,0.03125
309594,32,1,0.03125
666597,64,2,0.03125
619908,64,2,0.03125
680528,64,2,0.03125
647343,32,1,0.03125
288091,64,2,0.03125
691690,64,2,0.03125
691844,32,1,0.03125
359602,32,1,0.03125
28961,32,1,0.03125
6332,64,2,0.03125
670763,64,2,0.03125
657599,32,1,0.03125
181730,64,2,0.03125
287621,32,1,0.03125
168293,64,2,0.03125
676070,32,1,0.03125
679880,32,1,0.03125
579275,32,1,0.03125
288101,32,1,0.03125
699650,32,1,0.03125
700249,32,1,0.03125
702335,32,1,0.03125
704966,32,1,0.03125
659659,97,3,0.030927835051546393
651877,162,5,0.030864197530864196
669387,65,2,0.03076923076923077
67959,65,2,0.03076923076923077
72102,65,2,0.03076923076923077
307448,65,2,0.03076923076923077
455088,65,2,0.03076923076923077
134953,65,2,0.03076923076923077
122923,163,5,0.03067484662576687
596038,164,5,0.03048780487804878
414630,33,1,0.030303030303030304
277242,33,1,0.030303030303030304
62598,66,2,0.030303030303030304
298179,33,1,0.030303030303030304
596649,33,1,0.030303030303030304
570765,33,1,0.030303030303030304
573144,66,2,0.030303030303030304
298725,33,1,0.030303030303030304
286833,33,1,0.030303030303030304
680091,33,1,0.030303030303030304
589143,33,1,0.030303030303030304
591150,66,2,0.030303030303030304
453913,33,1,0.030303030303030304
496411,33,1,0.030303030303030304
585493,33,1,0.030303030303030304
8731,33,1,0.030303030303030304
124137,66,2,0.030303030303030304
309992,33,1,0.030303030303030304
489676,33,1,0.030303030303030304
489831,33,1,0.030303030303030304
656430,33,1,0.030303030303030304
569975,33,1,0.030303030303030304
691679,33,1,0.030303030303030304
677788,33,1,0.030303030303030304
648663,99,3,0.030303030303030304
680768,33,1,0.030303030303030304
696290,33,1,0.030303030303030304
255146,99,3,0.030303030303030304
666240,165,5,0.030303030303030304
649058,33,1,0.030303030303030304
414788,33,1,0.030303030303030304
287297,33,1,0.030303030303030304
569771,66,2,0.030303030303030304
699173,33,1,0.030303030303030304
702411,33,1,0.030303030303030304
702845,33,1,0.030303030303030304
704981,33,1,0.030303030303030304
706634,33,1,0.030303030303030304
41782,100,3,0.03
672363,100,3,0.03
670451,167,5,0.029940119760479042
457152,67,2,0.029850746268656716
580633,67,2,0.029850746268656716
597051,67,2,0.029850746268656716
288262,67,2,0.029850746268656716
616499,67,2,0.029850746268656716
675206,67,2,0.029850746268656716
432485,67,2,0.029850746268656716
568922,67,2,0.029850746268656716
1962,34,1,0.029411764705882353
123228,34,1,0.029411764705882353
672264,34,1,0.029411764705882353
645597,34,1,0.029411764705882353
595524,34,1,0.029411764705882353
683301,34,1,0.029411764705882353
589516,34,1,0.029411764705882353
134524,34,1,0.029411764705882353
95687,34,1,0.029411764705882353
70829,68,2,0.029411764705882353
288368,68,2,0.029411764705882353
613104,34,1,0.029411764705882353
655780,170,5,0.029411764705882353
616725,34,1,0.029411764705882353
648645,68,2,0.029411764705882353
685236,68,2,0.029411764705882353
647353,34,1,0.029411764705882353
613450,136,4,0.029411764705882353
434669,68,2,0.029411764705882353
285407,34,1,0.029411764705882353
170456,68,2,0.029411764705882353
278746,34,1,0.029411764705882353
698814,68,2,0.029411764705882353
707377,34,1,0.029411764705882353
707410,34,1,0.029411764705882353
2315,171,5,0.029239766081871343
565732,103,3,0.02912621359223301
661474,103,3,0.02912621359223301
170439,69,2,0.028985507246376812
670414,69,2,0.028985507246376812
94245,69,2,0.028985507246376812
307499,69,2,0.028985507246376812
674330,69,2,0.028985507246376812
653990,69,2,0.028985507246376812
682654,69,2,0.028985507246376812
578484,69,2,0.028985507246376812
139598,69,2,0.028985507246376812
657752,138,4,0.028985507246376812
23865,139,4,0.02877697841726619
7248,35,1,0.02857142857142857
25368,35,1,0.02857142857142857
669213,35,1,0.02857142857142857
573552,35,1,0.02857142857142857
571719,105,3,0.02857142857142857
660813,35,1,0.02857142857142857
665745,35,1,0.02857142857142857
680742,35,1,0.02857142857142857
7339,35,1,0.02857142857142857
670042,70,2,0.02857142857142857
641017,70,2,0.02857142857142857
60537,70,2,0.02857142857142857
259569,70,2,0.02857142857142857
649544,35,1,0.02857142857142857
286119,70,2,0.02857142857142857
170693,70,2,0.02857142857142857
681059,35,1,0.02857142857142857
691149,35,1,0.02857142857142857
678610,70,2,0.02857142857142857
678631,35,1,0.02857142857142857
680383,35,1,0.02857142857142857
680539,70,2,0.02857142857142857
567620,35,1,0.02857142857142857
329046,35,1,0.02857142857142857
630771,70,2,0.02857142857142857
667050,70,2,0.02857142857142857
578017,71,2,0.028169014084507043
597940,71,2,0.028169014084507043
136861,142,4,0.028169014084507043
85202,71,2,0.028169014084507043
654057,71,2,0.028169014084507043
681346,71,2,0.028169014084507043
453955,143,4,0.027972027972027972
661418,215,6,0.027906976744186046
680910,36,1,0.027777777777777776
177322,36,1,0.027777777777777776
63493,108,3,0.027777777777777776
462022,36,1,0.027777777777777776
186106,36,1,0.027777777777777776
260851,36,1,0.027777777777777776
286611,36,1,0.027777777777777776
295134,72,2,0.027777777777777776
304974,72,2,0.027777777777777776
586008,36,1,0.027777777777777776
600423,36,1,0.027777777777777776
595726,36,1,0.027777777777777776
697208,36,1,0.027777777777777776
276884,36,1,0.027777777777777776
671234,36,1,0.027777777777777776
647105,36,1,0.027777777777777776
654429,36,1,0.027777777777777776
699513,36,1,0.027777777777777776
701089,36,1,0.027777777777777776
701362,36,1,0.027777777777777776
707412,36,1,0.027777777777777776
664836,181,5,0.027624309392265192
591162,73,2,0.0273972602739726
179995,73,2,0.0273972602739726
139485,146,4,0.0273972602739726
294926,73,2,0.0273972602739726
679413,73,2,0.0273972602739726
566601,110,3,0.02727272727272727
584832,74,2,0.02702702702702703
668559,37,1,0.02702702702702703
588187,74,2,0.02702702702702703
627580,37,1,0.02702702702702703
680092,74,2,0.02702702702702703
48126,37,1,0.02702702702702703
287987,37,1,0.02702702702702703
572817,74,2,0.02702702702702703
677677,37,1,0.02702702702702703
670361,37,1,0.02702702702702703
653583,37,1,0.02702702702702703
667151,111,3,0.02702702702702703
596032,37,1,0.02702702702702703
695889,37,1,0.02702702702702703
695846,37,1,0.02702702702702703
26621,37,1,0.02702702702702703
615377,74,2,0.02702702702702703
598345,37,1,0.02702702702702703
698979,37,1,0.02702702702702703
703775,37,1,0.02702702702702703
680971,75,2,0.02666666666666667
213094,150,4,0.02666666666666667
614142,75,2,0.02666666666666667
650926,75,2,0.02666666666666667
496425,38,1,0.02631578947368421
577959,38,1,0.02631578947368421
673140,38,1,0.02631578947368421
288156,38,1,0.02631578947368421
416157,38,1,0.02631578947368421
680949,76,2,0.02631578947368421
38572,38,1,0.02631578947368421
647594,114,3,0.02631578947368421
597931,76,2,0.02631578947368421
602452,38,1,0.02631578947368421
643510,38,1,0.02631578947368421
653978,38,1,0.02631578947368421
683095,38,1,0.02631578947368421
695909,38,1,0.02631578947368421
285954,152,4,0.02631578947368421
212996,38,1,0.02631578947368421
652622,38,1,0.02631578947368421
657365,38,1,0.02631578947368421
702339,38,1,0.02631578947368421
649915,191,5,0.02617801047120419
421997,77,2,0.025974025974025976
599552,77,2,0.025974025974025976
669428,194,5,0.02577319587628866
668275,39,1,0.02564102564102564
344152,39,1,0.02564102564102564
645919,39,1,0.02564102564102564
668845,39,1,0.02564102564102564
669586,39,1,0.02564102564102564
43334,39,1,0.02564102564102564
260585,78,2,0.02564102564102564
260443,39,1,0.02564102564102564
261468,156,4,0.02564102564102564
584813,39,1,0.02564102564102564
671792,39,1,0.02564102564102564
465400,78,2,0.02564102564102564
660682,78,2,0.02564102564102564
289144,39,1,0.02564102564102564
669224,78,2,0.02564102564102564
483591,78,2,0.02564102564102564
482030,39,1,0.02564102564102564
285368,39,1,0.02564102564102564
680906,39,1,0.02564102564102564
635903,39,1,0.02564102564102564
699777,39,1,0.02564102564102564
605299,157,4,0.025477707006369428
690660,118,3,0.025423728813559324
697096,118,3,0.025423728813559324
670231,197,5,0.025380710659898477
299318,79,2,0.02531645569620253
668137,79,2,0.02531645569620253
700232,79,2,0.02531645569620253
663697,159,4,0.025157232704402517
286767,40,1,0.025
137457,80,2,0.025
288210,40,1,0.025
671484,40,1,0.025
305488,40,1,0.025
587260,40,1,0.025
81002,40,1,0.025
644966,40,1,0.025
685260,40,1,0.025
686719,40,1,0.025
696920,40,1,0.025
696271,40,1,0.025
696436,40,1,0.025
503270,40,1,0.025
285962,40,1,0.025
690275,40,1,0.025
681655,40,1,0.025
2681,121,3,0.024793388429752067
650455,81,2,0.024691358024691357
597556,81,2,0.024691358024691357
436348,81,2,0.024691358024691357
289151,81,2,0.024691358024691357
679404,81,2,0.024691358024691357
694431,81,2,0.024691358024691357
422224,122,3,0.02459016393442623
666522,122,3,0.02459016393442623
499503,41,1,0.024390243902439025
288480,41,1,0.024390243902439025
296163,41,1,0.024390243902439025
669609,41,1,0.024390243902439025
672483,41,1,0.024390243902439025
212986,41,1,0.024390243902439025
271978,41,1,0.024390243902439025
511648,41,1,0.024390243902439025
287185,41,1,0.024390243902439025
663166,41,1,0.024390243902439025
399292,41,1,0.024390243902439025
667222,41,1,0.024390243902439025
15338,41,1,0.024390243902439025
671412,41,1,0.024390243902439025
651108,41,1,0.024390243902439025
683103,41,1,0.024390243902439025
681666,41,1,0.024390243902439025
678975,41,1,0.024390243902439025
679784,41,1,0.024390243902439025
690693,82,2,0.024390243902439025
167591,41,1,0.024390243902439025
652493,41,1,0.024390243902439025
340937,41,1,0.024390243902439025
647919,165,4,0.024242424242424242
657074,165,4,0.024242424242424242
649932,124,3,0.024193548387096774
655479,83,2,0.024096385542168676
305094,83,2,0.024096385542168676
668177,83,2,0.024096385542168676
598482,83,2,0.024096385542168676
653428,167,4,0.023952095808383235
2416,42,1,0.023809523809523808
651681,42,1,0.023809523809523808
285753,42,1,0.023809523809523808
7231,42,1,0.023809523809523808
23839,42,1,0.023809523809523808
419227,42,1,0.023809523809523808
7178,42,1,0.023809523809523808
139829,42,1,0.023809523809523808
569429,42,1,0.023809523809523808
681387,42,1,0.023809523809523808
651493,168,4,0.023809523809523808
685946,42,1,0.023809523809523808
286010,42,1,0.023809523809523808
598325,42,1,0.023809523809523808
286091,42,1,0.023809523809523808
295241,42,1,0.023809523809523808
698005,42,1,0.023809523809523808
572217,169,4,0.023668639053254437
310,127,3,0.023622047244094488
27268,85,2,0.023529411764705882
134536,85,2,0.023529411764705882
136400,85,2,0.023529411764705882
674229,170,4,0.023529411764705882
281712,128,3,0.0234375
53874,86,2,0.023255813953488372
669030,43,1,0.023255813953488372
586665,43,1,0.023255813953488372
690297,43,1,0.023255813953488372
6316,43,1,0.023255813953488372
656647,43,1,0.023255813953488372
671527,43,1,0.023255813953488372
669982,43,1,0.023255813953488372
691015,43,1,0.023255813953488372
26988,43,1,0.023255813953488372
97926,43,1,0.023255813953488372
668440,43,1,0.023255813953488372
213278,43,1,0.023255813953488372
260348,86,2,0.023255813953488372
309725,43,1,0.023255813953488372
213098,172,4,0.023255813953488372
598224,86,2,0.023255813953488372
587848,43,1,0.023255813953488372
595296,43,1,0.023255813953488372
669620,43,1,0.023255813953488372
678220,43,1,0.023255813953488372
685219,43,1,0.023255813953488372
680835,43,1,0.023255813953488372
665262,172,4,0.023255813953488372
448331,86,2,0.023255813953488372
41459,43,1,0.023255813953488372
322436,86,2,0.023255813953488372
178517,43,1,0.023255813953488372
285578,43,1,0.023255813953488372
595901,43,1,0.023255813953488372
650537,43,1,0.023255813953488372
212981,43,1,0.023255813953488372
682394,43,1,0.023255813953488372
590475,86,2,0.023255813953488372
647339,173,4,0.023121387283236993
699350,130,3,0.023076923076923078
465,44,1,0.022727272727272728
8842,88,2,0.022727272727272728
446335,44,1,0.022727272727272728
74497,44,1,0.022727272727272728
255126,44,1,0.022727272727272728
277366,44,1,0.022727272727272728
110654,44,1,0.022727272727272728
623718,44,1,0.022727272727272728
588355,132,3,0.022727272727272728
665440,44,1,0.022727272727272728
664016,44,1,0.022727272727272728
664846,44,1,0.022727272727272728
679453,44,1,0.022727272727272728
6872,44,1,0.022727272727272728
660158,88,2,0.022727272727272728
182895,44,1,0.022727272727272728
704334,44,1,0.022727272727272728
705413,44,1,0.022727272727272728
502770,89,2,0.02247191011235955
287618,89,2,0.02247191011235955
16482,134,3,0.022388059701492536
1163,134,3,0.022388059701492536
1026,45,1,0.022222222222222223
281181,45,1,0.022222222222222223
211299,45,1,0.022222222222222223
433014,45,1,0.022222222222222223
677109,45,1,0.022222222222222223
657244,90,2,0.022222222222222223
566818,45,1,0.022222222222222223
649450,45,1,0.022222222222222223
489451,45,1,0.022222222222222223
678281,45,1,0.022222222222222223
679878,45,1,0.022222222222222223
695577,45,1,0.022222222222222223
674117,45,1,0.022222222222222223
691629,45,1,0.022222222222222223
415748,45,1,0.022222222222222223
282896,45,1,0.022222222222222223
613731,45,1,0.022222222222222223
605632,91,2,0.02197802197802198
632480,91,2,0.02197802197802198
269703,137,3,0.021897810218978103
286668,46,1,0.021739130434782608
303768,46,1,0.021739130434782608
306588,46,1,0.021739130434782608
285273,46,1,0.021739130434782608
600786,46,1,0.021739130434782608
286332,92,2,0.021739130434782608
652593,46,1,0.021739130434782608
180345,46,1,0.021739130434782608
270160,46,1,0.021739130434782608
415720,46,1,0.021739130434782608
566131,46,1,0.021739130434782608
582244,46,1,0.021739130434782608
286512,46,1,0.021739130434782608
619779,46,1,0.021739130434782608
347022,46,1,0.021739130434782608
601442,46,1,0.021739130434782608
661865,46,1,0.021739130434782608
678560,46,1,0.021739130434782608
675182,46,1,0.021739130434782608
671827,46,1,0.021739130434782608
670675,46,1,0.021739130434782608
286553,46,1,0.021739130434782608
282869,46,1,0.021739130434782608
285509,46,1,0.021739130434782608
86135,46,1,0.021739130434782608
673324,46,1,0.021739130434782608
698154,46,1,0.021739130434782608
496624,185,4,0.021621621621621623
3921,93,2,0.021505376344086023
670444,93,2,0.021505376344086023
602312,140,3,0.02142857142857143
1804,47,1,0.02127659574468085
2356,47,1,0.02127659574468085
259710,47,1,0.02127659574468085
662313,94,2,0.02127659574468085
179214,47,1,0.02127659574468085
412984,47,1,0.02127659574468085
266317,47,1,0.02127659574468085
110518,47,1,0.02127659574468085
511657,47,1,0.02127659574468085
567208,47,1,0.02127659574468085
571084,47,1,0.02127659574468085
650473,47,1,0.02127659574468085
669379,47,1,0.02127659574468085
674986,47,1,0.02127659574468085
422941,47,1,0.02127659574468085
210897,47,1,0.02127659574468085
379102,47,1,0.02127659574468085
657639,47,1,0.02127659574468085
352622,47,1,0.02127659574468085
597793,47,1,0.02127659574468085
595081,47,1,0.02127659574468085
663026,94,2,0.02127659574468085
664884,47,1,0.02127659574468085
691034,47,1,0.02127659574468085
677867,47,1,0.02127659574468085
571515,47,1,0.02127659574468085
678254,47,1,0.02127659574468085
685810,47,1,0.02127659574468085
586642,94,2,0.02127659574468085
605027,47,1,0.02127659574468085
183272,47,1,0.02127659574468085
681863,47,1,0.02127659574468085
701981,47,1,0.02127659574468085
679403,95,2,0.021052631578947368
276378,48,1,0.020833333333333332
288570,48,1,0.020833333333333332
620151,48,1,0.020833333333333332
658986,48,1,0.020833333333333332
618261,48,1,0.020833333333333332
644701,48,1,0.020833333333333332
652075,48,1,0.020833333333333332
683803,48,1,0.020833333333333332
653268,144,3,0.020833333333333332
651542,48,1,0.020833333333333332
690999,48,1,0.020833333333333332
421330,48,1,0.020833333333333332
584093,144,3,0.020833333333333332
697427,48,1,0.020833333333333332
661346,48,1,0.020833333333333332
577369,145,3,0.020689655172413793
303925,97,2,0.020618556701030927
650783,97,2,0.020618556701030927
669854,97,2,0.020618556701030927
671771,97,2,0.020618556701030927
696534,97,2,0.020618556701030927
482397,49,1,0.02040816326530612
134175,49,1,0.02040816326530612
137295,49,1,0.02040816326530612
454197,49,1,0.02040816326530612
568014,49,1,0.02040816326530612
650517,49,1,0.02040816326530612
214224,49,1,0.02040816326530612
662766,49,1,0.02040816326530612
286059,49,1,0.02040816326530612
287535,49,1,0.02040816326530612
297439,49,1,0.02040816326530612
602779,147,3,0.02040816326530612
568030,147,3,0.02040816326530612
580577,49,1,0.02040816326530612
177206,49,1,0.02040816326530612
578504,49,1,0.02040816326530612
681953,49,1,0.02040816326530612
671867,49,1,0.02040816326530612
274035,99,2,0.020202020202020204
122449,99,2,0.020202020202020204
184617,50,1,0.02
604995,50,1,0.02
502615,50,1,0.02
157219,50,1,0.02
419554,150,3,0.02
665458,50,1,0.02
664351,50,1,0.02
660563,50,1,0.02
399689,50,1,0.02
705421,50,1,0.02
213635,151,3,0.019867549668874173
480960,51,1,0.0196078431372549
168219,51,1,0.0196078431372549
415639,51,1,0.0196078431372549
583981,51,1,0.0196078431372549
270299,51,1,0.0196078431372549
271922,51,1,0.0196078431372549
285598,51,1,0.0196078431372549
593996,51,1,0.0196078431372549
650723,51,1,0.0196078431372549
719,51,1,0.0196078431372549
665049,153,3,0.0196078431372549
178097,51,1,0.0196078431372549
74711,51,1,0.0196078431372549
637430,51,1,0.0196078431372549
255138,103,2,0.019417475728155338
287448,52,1,0.019230769230769232
644796,52,1,0.019230769230769232
63484,52,1,0.019230769230769232
653335,52,1,0.019230769230769232
576586,52,1,0.019230769230769232
660787,52,1,0.019230769230769232
259457,104,2,0.019230769230769232
656584,52,1,0.019230769230769232
623724,52,1,0.019230769230769232
647723,104,2,0.019230769230769232
671462,52,1,0.019230769230769232
669552,52,1,0.019230769230769232
181661,52,1,0.019230769230769232
70943,52,1,0.019230769230769232
660230,52,1,0.019230769230769232
466190,52,1,0.019230769230769232
574385,52,1,0.019230769230769232
701092,52,1,0.019230769230769232
211533,53,1,0.018867924528301886
212841,53,1,0.018867924528301886
434242,53,1,0.018867924528301886
186862,53,1,0.018867924528301886
375607,53,1,0.018867924528301886
276859,53,1,0.018867924528301886
584608,53,1,0.018867924528301886
297415,53,1,0.018867924528301886
177904,53,1,0.018867924528301886
618885,53,1,0.018867924528301886
653881,53,1,0.018867924528301886
186696,53,1,0.018867924528301886
569328,53,1,0.018867924528301886
97830,53,1,0.018867924528301886
481003,53,1,0.018867924528301886
580122,53,1,0.018867924528301886
583128,106,2,0.018867924528301886
663644,53,1,0.018867924528301886
670708,53,1,0.018867924528301886
81935,53,1,0.018867924528301886
449159,53,1,0.018867924528301886
136706,53,1,0.018867924528301886
669626,53,1,0.018867924528301886
54101,53,1,0.018867924528301886
65331,53,1,0.018867924528301886
187838,53,1,0.018867924528301886
699156,106,2,0.018867924528301886
425787,160,3,0.01875
637913,160,3,0.01875
279344,107,2,0.018691588785046728
684555,161,3,0.018633540372670808
200355,54,1,0.018518518518518517
186426,54,1,0.018518518518518517
442719,54,1,0.018518518518518517
277038,54,1,0.018518518518518517
622272,54,1,0.018518518518518517
319840,54,1,0.018518518518518517
585245,54,1,0.018518518518518517
580630,54,1,0.018518518518518517
566359,54,1,0.018518518518518517
648821,54,1,0.018518518518518517
599757,54,1,0.018518518518518517
673690,54,1,0.018518518518518517
681617,54,1,0.018518518518518517
450477,54,1,0.018518518518518517
662889,54,1,0.018518518518518517
483696,109,2,0.01834862385321101
186114,55,1,0.01818181818181818
285237,55,1,0.01818181818181818
170148,55,1,0.01818181818181818
179679,55,1,0.01818181818181818
274819,55,1,0.01818181818181818
170914,55,1,0.01818181818181818
180460,55,1,0.01818181818181818
266426,55,1,0.01818181818181818
664521,55,1,0.01818181818181818
599140,110,2,0.01818181818181818
655892,55,1,0.01818181818181818
669849,55,1,0.01818181818181818
270217,55,1,0.01818181818181818
678804,55,1,0.01818181818181818
80267,55,1,0.01818181818181818
184943,55,1,0.01818181818181818
462902,55,1,0.01818181818181818
137654,55,1,0.01818181818181818
651991,166,3,0.018072289156626505
28317,111,2,0.018018018018018018
669378,56,1,0.017857142857142856
60120,56,1,0.017857142857142856
502845,56,1,0.017857142857142856
185275,56,1,0.017857142857142856
188245,56,1,0.017857142857142856
49282,56,1,0.017857142857142856
660622,56,1,0.017857142857142856
592957,56,1,0.017857142857142856
574261,56,1,0.017857142857142856
578514,56,1,0.017857142857142856
440636,56,1,0.017857142857142856
445124,56,1,0.017857142857142856
186188,56,1,0.017857142857142856
302261,56,1,0.017857142857142856
170395,56,1,0.017857142857142856
628960,56,1,0.017857142857142856
700855,56,1,0.017857142857142856
464517,57,1,0.017543859649122806
415980,57,1,0.017543859649122806
74961,57,1,0.017543859649122806
611940,114,2,0.017543859649122806
677335,57,1,0.017543859649122806
266529,57,1,0.017543859649122806
643249,57,1,0.017543859649122806
683845,57,1,0.017543859649122806
602991,57,1,0.017543859649122806
187706,57,1,0.017543859649122806
178181,57,1,0.017543859649122806
183385,57,1,0.017543859649122806
657746,172,3,0.01744186046511628
660828,172,3,0.01744186046511628
277555,115,2,0.017391304347826087
669416,115,2,0.017391304347826087
502773,58,1,0.017241379310344827
58906,58,1,0.017241379310344827
177277,58,1,0.017241379310344827
180375,58,1,0.017241379310344827
183524,58,1,0.017241379310344827
137095,58,1,0.017241379310344827
212896,58,1,0.017241379310344827
292989,58,1,0.017241379310344827
502335,58,1,0.017241379310344827
137252,58,1,0.017241379310344827
329688,58,1,0.017241379310344827
674388,116,2,0.017241379310344827
694392,58,1,0.017241379310344827
214409,58,1,0.017241379310344827
575138,58,1,0.017241379310344827
670298,58,1,0.017241379310344827
681815,58,1,0.017241379310344827
672087,59,1,0.01694915254237288
620238,59,1,0.01694915254237288
573006,59,1,0.01694915254237288
685887,59,1,0.01694915254237288
287197,118,2,0.01694915254237288
177799,59,1,0.01694915254237288
248118,59,1,0.01694915254237288
137755,59,1,0.01694915254237288
647779,118,2,0.01694915254237288
66198,59,1,0.01694915254237288
588978,59,1,0.01694915254237288
648760,118,2,0.01694915254237288
432818,59,1,0.01694915254237288
670700,59,1,0.01694915254237288
678224,59,1,0.01694915254237288
276872,178,3,0.016853932584269662
498419,119,2,0.01680672268907563
593202,60,1,0.016666666666666666
571671,60,1,0.016666666666666666
585211,60,1,0.016666666666666666
580669,60,1,0.016666666666666666
648896,60,1,0.016666666666666666
598571,60,1,0.016666666666666666
688607,60,1,0.016666666666666666
170160,61,1,0.01639344262295082
627576,61,1,0.01639344262295082
660861,61,1,0.01639344262295082
682665,61,1,0.01639344262295082
671593,61,1,0.01639344262295082
658270,61,1,0.01639344262295082
307105,61,1,0.01639344262295082
666769,122,2,0.01639344262295082
671433,61,1,0.01639344262295082
679448,61,1,0.01639344262295082
679268,61,1,0.01639344262295082
439101,62,1,0.016129032258064516
599094,62,1,0.016129032258064516
599700,62,1,0.016129032258064516
137742,62,1,0.016129032258064516
680253,62,1,0.016129032258064516
652747,62,1,0.016129032258064516
660676,62,1,0.016129032258064516
677770,62,1,0.016129032258064516
181334,62,1,0.016129032258064516
287405,62,1,0.016129032258064516
589566,62,1,0.016129032258064516
168683,62,1,0.016129032258064516
285629,124,2,0.016129032258064516
673169,62,1,0.016129032258064516
700837,62,1,0.016129032258064516
667044,63,1,0.015873015873015872
70732,63,1,0.015873015873015872
186160,63,1,0.015873015873015872
82141,63,1,0.015873015873015872
511855,126,2,0.015873015873015872
170062,63,1,0.015873015873015872
644007,63,1,0.015873015873015872
663989,63,1,0.015873015873015872
6563,63,1,0.015873015873015872
582748,63,1,0.015873015873015872
666156,190,3,0.015789473684210527
489748,127,2,0.015748031496062992
666466,64,1,0.015625
177890,64,1,0.015625
287261,64,1,0.015625
599081,64,1,0.015625
596222,64,1,0.015625
659429,64,1,0.015625
661305,64,1,0.015625
